URL,Brand,Name,Price,Rating,Reviews,Specifications
https://www.flipkart.com/funday-fashion-women-cargos/p/itmc707e092525af?pid=CRGGFAZCYZGJNUUG&lid=LSTCRGGFAZCYZGJNUUGXB04MO&marketplace=FLIPKART&q=cargo+pants&store=clo%2Fvua%2Frqy%2Frqn&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&fm=Search&iid=en_hiN6pQbjmGbFNkrOWPze8IFnJoyI98ShxD1AZ05F9v1GeN-drWB0lRMHy0d_CW5JbEjbqAif1GxfDz6kOpVgCQ%3D%3D&ppt=sp&ppn=sp&ssid=tafdv1d6r40000001692330836206&qH=2d6c50b95b6c72f2,FUNDAY FASHION ,Women Cargos,"₹599₹1,49960% off","3.95,265 ratings and 510 reviews","5,265 ratings and 510 reviews","{'Color': 'Black, Pink', 'Fabric': 'Cotton', 'Fabric Care': 'Cotton', 'Sales Package': '2 cargo', 'Pattern': 'Printed'}"
https://www.flipkart.com/zeston-women-cargos/p/itm37a6aadfc8642?pid=CRGGPYGDMH6MC2Q7&lid=LSTCRGGPYGDMH6MC2Q7UQOTXJ&marketplace=FLIPKART&q=cargo+pants&store=clo%2Fvua%2Frqy%2Frqn&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&fm=Search&iid=en_hiN6pQbjmGbFNkrOWPze8IFnJoyI98ShxD1AZ05F9v0mAaXiJPds74lpak5pcVpe55aXeSIHcYqkZ40ugPDveA%3D%3D&ppt=sp&ppn=sp&ssid=tafdv1d6r40000001692330836206&qH=2d6c50b95b6c72f2,Zeston ,Women Cargos,"₹445₹1,98077% off",3.89 ratings and 0 reviews,9 ratings and 0 reviews,"{'Fit': 'Comfort', 'Color': 'Black', 'Fabric': 'Denim', 'Fabric Care': 'Denim', 'Sales Package': 'Contains one denim cargo', 'Pattern': 'Solid'}"
https://www.flipkart.com/sassafras-women-cargos/p/itm8b4048712cd6f?pid=CRGGD366DKNMMQEZ&lid=LSTCRGGD366DKNMMQEZD1PUIC&marketplace=FLIPKART&q=cargo+pants&store=clo%2Fvua%2Frqy%2Frqn&srno=s_1_3&otracker=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&fm=Search&iid=38abc777-97e1-48ea-89ec-85b23b2a365c.CRGGD366DKNMMQEZ.SEARCH&ppt=sp&ppn=sp&ssid=tafdv1d6r40000001692330836206&qH=2d6c50b95b6c72f2,SASSAFRAS ,Women Cargos,"₹895₹2,19959% off",4209 ratings and 12 reviews,209 ratings and 12 reviews,"{'Fit': 'Comfort', 'Color': 'White', 'Fabric': 'Cotton', 'Fabric Care': 'Cotton', 'Sales Package': '1 Cargo', 'Pattern': 'Solid'}"
,,,,,,
https://www.flipkart.com/broadstar-women-cargos/p/itmfd404f457963c?pid=CRGGHP7GSYWQVEVR&lid=LSTCRGGHP7GSYWQVEVRHX8N3N&marketplace=FLIPKART&q=cargo+pants&store=clo%2Fvua%2Frqy%2Frqn&spotlightTagId=TrendingId_clo%2Fvua%2Frqy%2Frqn&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&fm=search-autosuggest&iid=38abc777-97e1-48ea-89ec-85b23b2a365c.CRGGHP7GSYWQVEVR.SEARCH&ppt=sp&ppn=sp&ssid=tafdv1d6r40000001692330836206&qH=2d6c50b95b6c72f2,Broadstar ,Women Cargos,"₹1,149₹2,99961% off",3.676 ratings and 0 reviews,76 ratings and 0 reviews,"{'Fit': 'Loose', 'Color': 'Black', 'Fly': 'Zipper', 'Fabric': 'Viscose Rayon', 'Fabric Care': 'Viscose Rayon', 'Other Details': 'Wide Leg, Loose Fit, High Rise, Length: Regular, Feel: Soft Touch, Pattern: Solid Fully Strechable, Easy Wash Feature, 2 Pockets, Cragos Trousers', 'Pattern': 'Solid'}"
https://www.flipkart.com/allen-ville-women-cargos/p/itm23b72d63fd19a?pid=CRGGFPWFRQCRJE3S&lid=LSTCRGGFPWFRQCRJE3S8NLCPD&marketplace=FLIPKART&q=cargo+pants&store=clo%2Fvua%2Frqy%2Frqn&spotlightTagId=FkPickId_clo%2Fvua%2Frqy%2Frqn&srno=s_1_6&otracker=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&fm=search-autosuggest&iid=38abc777-97e1-48ea-89ec-85b23b2a365c.CRGGFPWFRQCRJE3S.SEARCH&ppt=sp&ppn=sp&ssid=tafdv1d6r40000001692330836206&qH=2d6c50b95b6c72f2,allen ville ,Women Cargos,₹490₹89945% off,4691 ratings and 56 reviews,691 ratings and 56 reviews,"{'Fit': 'Loose', 'Color': 'Black', 'Fabric': 'Cotton', 'Fabric Care': 'Cotton', 'Sales Package': '1 Cargo Pant', 'Pattern': 'Solid'}"
,,,,,,
https://www.flipkart.com/funday-fashion-women-cargos/p/itmb6f0c4c39de87?pid=CRGG75KQ9RQDHRV6&lid=LSTCRGG75KQ9RQDHRV6E08PVG&marketplace=FLIPKART&q=cargo+pants&store=clo%2Fvua%2Frqy%2Frqn&srno=s_1_8&otracker=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&fm=search-autosuggest&iid=en_hiN6pQbjmGbFNkrOWPze8IFnJoyI98ShxD1AZ05F9v0No9HVi9A8doPiPh04gCQZZDNdUWXyzZhRnd_VdX_YmA%3D%3D&ppt=sp&ppn=sp&ssid=tafdv1d6r40000001692330836206&qH=2d6c50b95b6c72f2,FUNDAY FASHION ,Women Cargos,"₹599₹1,89968% off","3.63,548 ratings and 245 reviews","3,548 ratings and 245 reviews","{'Color': 'Pink, Green', 'Fabric': 'Cotton Blend', 'Fabric Care': 'Cotton Blend'}"
https://www.flipkart.com/allen-ville-women-cargos/p/itm7a931cba37c13?pid=CRGGFPUPXDB4PQAF&lid=LSTCRGGFPUPXDB4PQAFDO6CHX&marketplace=FLIPKART&q=cargo+pants&store=clo%2Fvua%2Frqy%2Frqn&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&fm=Search&iid=38abc777-97e1-48ea-89ec-85b23b2a365c.CRGGFPUPXDB4PQAF.SEARCH&ppt=sp&ppn=sp&ssid=tafdv1d6r40000001692330836206&qH=2d6c50b95b6c72f2,allen ville ,Women Cargos,₹499₹79937% off,4.2928 ratings and 78 reviews,928 ratings and 78 reviews,"{'Fit': 'Loose', 'Color': 'Black', 'Fabric': 'Cotton', 'Fabric Care': 'Cotton', 'Sales Package': '1 Cargo pant', 'Pattern': 'Solid'}"
https://www.flipkart.com/cefalu-women-cargos/p/itm25b6f5f2a0e51?pid=CRGGH496C4QATAUD&lid=LSTCRGGH496C4QATAUDAUSALN&marketplace=FLIPKART&q=cargo+pants&store=clo%2Fvua%2Frqy%2Frqn&srno=s_1_10&otracker=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_6_na_na_na&fm=Search&iid=38abc777-97e1-48ea-89ec-85b23b2a365c.CRGGH496C4QATAUD.SEARCH&ppt=sp&ppn=sp&ssid=tafdv1d6r40000001692330836206&qH=2d6c50b95b6c72f2,CEFALU ,Women Cargos,"₹811₹3,99679% off",4.229 ratings and 2 reviews,29 ratings and 2 reviews,"{'Fit': 'Loose', 'Color': 'Blue', 'Fly': 'high waist', 'Fabric': 'Denim', 'Fabric Care': 'Denim', 'Other Details': 'good quality', 'Sales Package': '1', 'Pattern': 'Solid'}"
