URL,Brand,Name,Price,Rating,Reviews,Specifications
https://www.flipkart.com/volrix-men-kurta-churidar-set/p/itm0fe63480c7130?pid=ETHG4MT3SPS3MK7G&lid=LSTETHG4MT3SPS3MK7GIRHU1G&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=en_Y-TiZRzKzvVFxvZYinshvjxE9KxjvMffYnodMO6uX5lOSFleSJO7j4w_HBowNMJFO-4DNsXyJRJQUDnCx_Bopw%3D%3D&ppt=hp&ppn=homepage&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,VOLRIX ,Men Cotton Blend Kurta and Churidar Set,"₹417₹2,49983% off",4683 ratings and 77 reviews,683 ratings and 77 reviews,"{'Fabric': 'Cotton Blend', 'Type': 'Kurta and Churidar Set', 'Sales Package': '1 KURTA, 1 CHURIDAR PAJAMA', 'Style Code': '7_BUTTON_0', 'Secondary color': 'Yellow', 'Lining material': 'cotton', 'Top fabric': 'Cotton', 'Bottom fabric': 'Cotton', 'Top type': 'Kurta', 'Bottom type': 'Churidar', 'Pattern': 'Solid', 'Color': 'Yellow', 'Neck': 'Mandarin Collar', 'Knit type': 'straight kurta', 'Fabric care': 'COTTON', 'Other Details': 'menskurtapajama'}"
,,,,,,
,,,,,,
,,,,,,
https://www.flipkart.com/pro-ethic-men-kurta-pyjama-set/p/itm64ef865d54b2d?pid=ETHFS95AUGN5RAKD&lid=LSTETHFS95AUGN5RAKDWOIPE5&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_15&otracker=search&otracker1=search&fm=Search&iid=7b4b9b3a-5a4f-4d92-8676-04f1f8daea8e.ETHFS95AUGN5RAKD.SEARCH&ppt=sp&ppn=sp&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,PRO ETHIC ,Men Cotton Blend Kurta and Pyjama Set,"₹662₹1,59958% off","41,884 ratings and 247 reviews","1,884 ratings and 247 reviews","{'Fabric': 'Cotton Blend', 'Type': 'Kurta and Pyjama Set', 'Sales Package': '1 kurta,1pyjama', 'Style Code': '4 NO', 'Secondary color': 'White', 'Lining material': 'Cotton', 'Top fabric': 'Cotton', 'Bottom fabric': 'Cotton', 'Top type': 'Kurta', 'Bottom type': 'Pyjama', 'Pattern': 'Solid', 'Color': 'Maroon', 'Neck': 'Mandarin Collar', 'Fabric care': 'First dry clean . Gentle machine wash thereafter.', 'Other Details': 'Festive'}"
,,,,,,
https://www.flipkart.com/traditional-andaaz-men-solid-straight-kurta/p/itm064c389243372?pid=KTAGHCDW8SHUMHBS&lid=LSTKTAGHCDW8SHUMHBSQYA3HR&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_Y-TiZRzKzvVFxvZYinshvjxE9KxjvMffYnodMO6uX5nsvGgNS43SbV32lizp4uFcWR4SkgyILGwL96shdMLreg%3D%3D&ppt=hp&ppn=homepage&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,TRADITIONAL ANDAAZ ,Men Solid Cotton Blend Straight Kurta  (Multicolor),"₹359₹1,49976% off",3.6107 ratings and 7 reviews,107 ratings and 7 reviews,"{'Ideal For': 'Men', 'Length Type': 'Knee Length', 'Brand Color': 'RED', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Type': 'Straight', 'Fabric': 'Cotton Blend', 'Neck': 'Mandarin/Chinese Neck', 'Pockets': '2', 'Sleeve': 'Full Sleeve', 'Color': 'Multicolor', 'Number of Contents in Sales Package': 'Pack of 1', 'Fabric Care': 'Regular Machine Wash', 'Style Code': 'MEN-PLAIN-KURTA', 'Other Details': 'Traditional Andaaz is a brand that brings you quality and affordability. We take pride in our commitment to maintain quality standards in each piece manufactured by us. Look your best ethnic wearing with this kurta for men from the fashion house of Traditional Andaaz.', 'Package contains': '1 KURTA', 'Net Quantity': '1'}"
https://www.flipkart.com/traditional-andaaz-men-solid-straight-kurta/p/itmb97384a74c0d9?pid=KTAGHCDVS2RTGEHX&lid=LSTKTAGHCDVS2RTGEHX5AGZHH&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_18&otracker=search&otracker1=search&fm=Search&iid=en_Y-TiZRzKzvVFxvZYinshvjxE9KxjvMffYnodMO6uX5nF6dXlk3796cmDnii8owGjRc7KgPj2s1HCkW3XHUrMYA%3D%3D&ppt=sp&ppn=sp&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,TRADITIONAL ANDAAZ ,Men Solid Cotton Blend Straight Kurta  (Multicolor),"₹359₹1,49976% off",3.6107 ratings and 7 reviews,107 ratings and 7 reviews,"{'Ideal For': 'Men', 'Length Type': 'Knee Length', 'Brand Color': 'PISTA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Type': 'Straight', 'Fabric': 'Cotton Blend', 'Neck': 'Mandarin/Chinese Neck', 'Pockets': '2', 'Sleeve': 'Full Sleeve', 'Color': 'Multicolor', 'Number of Contents in Sales Package': 'Pack of 1', 'Fabric Care': 'Regular Machine Wash', 'Style Code': 'MEN-PLAIN-KURTA', 'Other Details': 'Traditional Andaaz is a brand that brings you quality and affordability. We take pride in our commitment to maintain quality standards in each piece manufactured by us. Look your best ethnic wearing with this kurta for men from the fashion house of Traditional Andaaz.', 'Package contains': '1 KURTA', 'Net Quantity': '1'}"
,,,,,,
,,,,,,
https://www.flipkart.com/more-men-self-design-straight-kurta/p/itm977030efe20c7?pid=KTAGGSMYBZBZ4DVF&lid=LSTKTAGGSMYBZBZ4DVFCDIVNI&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_Y-TiZRzKzvVFxvZYinshvjxE9KxjvMffYnodMO6uX5lAUcd4T9KSGCbY7Fv-Mc_D_JSKzrqnF8RG5CO0hpAoiw%3D%3D&ppt=hp&ppn=homepage&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,More & More ,Men Self Design Cotton Blend Straight Kurta  (Dark Green),"₹461₹2,19979% off","41,138 ratings and 92 reviews","1,138 ratings and 92 reviews","{'Ideal For': 'Men', 'Length Type': 'Knee Length', 'Brand Color': 'Dark Green', 'Occasion': 'Festive & Party', 'Pattern': 'Self Design', 'Type': 'Straight', 'Fabric': 'Cotton Blend', 'Style': 'Straight Kurta', 'Neck': 'Mandarin/Chinese Neck', 'Pockets': '2 Pocket', 'Sleeve': 'Full Sleeve', 'Color': 'Dark Green', 'Number of Contents in Sales Package': 'Pack of 1', 'Fabric Care': 'Gentle Machine Wash', 'Style Code': 'jacard Kurta', 'Package contains': '1 Kurta', 'Net Quantity': '1'}"
https://www.flipkart.com/traditional-andaaz-men-solid-straight-kurta/p/itm5604fd5d75956?pid=KTAGHCDWMHBBMCDQ&lid=LSTKTAGHCDWMHBBMCDQNI5PAT&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_22&otracker=search&otracker1=search&fm=Search&iid=en_Y-TiZRzKzvVFxvZYinshvjxE9KxjvMffYnodMO6uX5mmJAIfLUfB5Yv3KM_9VfhvGXn92Z8AzVlx_IBR7b-byQ%3D%3D&ppt=sp&ppn=sp&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,TRADITIONAL ANDAAZ ,Men Solid Cotton Blend Straight Kurta  (Multicolor),"₹359₹1,49976% off",3.6107 ratings and 7 reviews,107 ratings and 7 reviews,"{'Ideal For': 'Men', 'Length Type': 'Knee Length', 'Brand Color': 'GREY', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Type': 'Straight', 'Fabric': 'Cotton Blend', 'Neck': 'Mandarin/Chinese Neck', 'Pockets': '2', 'Sleeve': 'Full Sleeve', 'Color': 'Multicolor', 'Number of Contents in Sales Package': 'Pack of 1', 'Fabric Care': 'Regular Machine Wash', 'Style Code': 'MEN-PLAIN-KURTA', 'Other Details': 'Traditional Andaaz is a brand that brings you quality and affordability. We take pride in our commitment to maintain quality standards in each piece manufactured by us. Look your best ethnic wearing with this kurta for men from the fashion house of Traditional Andaaz.', 'Package contains': '1 KURTA', 'Net Quantity': '1'}"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
https://www.flipkart.com/onnix-men-kurta-pyjama-set/p/itm25266358bcc8b?pid=ETHFWP3H6DHSJFYC&lid=LSTETHFWP3H6DHSJFYC30JMBK&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_27&otracker=search&otracker1=search&fm=Search&iid=en_Y-TiZRzKzvVFxvZYinshvjxE9KxjvMffYnodMO6uX5k6rRPo5FuuwccNLi-rvZfrOHXwQfH5cLSuUmYummLI_Q%3D%3D&ppt=sp&ppn=sp&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,onnix ,Men Cotton Blend Kurta and Pyjama Set,"₹599₹2,49976% off","3.94,923 ratings and 572 reviews","4,923 ratings and 572 reviews","{'Fabric': 'Cotton Blend', 'Type': 'Kurta and Pyjama Set', 'Sales Package': '1 Kurta, Pyjama', 'Style Code': 'BBB_S', 'Secondary color': 'White', 'Lining material': 'cotton', 'Top fabric': 'Cotton', 'Bottom fabric': 'Cotton', 'Top type': 'Kurta', 'Bottom type': 'Pyjama', 'Pattern': 'Solid', 'Color': 'Black', 'Neck': 'Mandarin Collar', 'Knit type': 'stralght kurta', 'Fabric care': 'COTTON', 'Other Details': 'MENS KURTA PAJAMA'}"
